NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
80
66
83
87
76
67
69
68
65
71
71
61
72
70
58
61
56
66
48
89
77
74
93
65
65
60
68
75
53
68
NaN
88
68
66
63
70
80
55
58
55
58
70
64
69
78
54
71
86
83
74
84
69
74
61
85
80
79
66
59
62
69
56
69
66
75
92
76
91
68
82
77
74
72
74
70
74
82
65
76
66
67
63
82
57
72
89
80
80
58
74
65
80
76
60
67
80
79
61
67
56
83
71
69
57
66
68
50
57
80
66
78
67
56
47
71
74
68
79
72
56
71
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
