NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
48
46
45
42
56
68
52
63
66
35
25
60
33
51
32
67
25
36
50
28
33
51
40
45
41
42
32
50
39
43
37
46
44
39
43
18
23
29
45
55
20
40
34
NaN
40
46
35
46
43
44
29
52
25
24
43
25
30
NaN
49
45
31
61
42
42
49
40
61
49
37
58
37
69
60
52
52
29
44
23
31
37
58
71
59
53
52
48
54
46
57
42
50
51
30
28
39
42
40
46
54
51
42
44
29
48
41
32
59
58
47
32
56
43
50
71
51
31
44
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
